,hour,SegmentOffer,SegmentDispatch,SegmentEmissions,MaxDual,MinDual,Zone,LMP,MarginalCost,Profit,PreviousOffer
315_STEAM_5-3,21,124.099655,0.000000,0.000000,521.849726,0.000000,315,28.469999,124.099655,-0.0,124.099655
315_CT_6-0,21,26.401998,22.000000,7.997749,619.547383,0.000000,315,28.469999,26.401998,45.49602200000005,26.401998
315_CT_6-1,21,26.401998,11.000000,3.998874,619.547383,0.000000,315,28.469999,26.401998,22.748011000000027,26.401998
315_CT_6-2,21,26.895675,11.000000,4.073647,619.053706,0.000000,315,28.469999,26.895675,17.317564000000008,26.895675
315_CT_6-3,21,31.855768,0.000000,0.000000,614.093614,0.000000,315,28.469999,31.855768,-0.0,31.855768
315_CT_7-0,21,26.401998,22.000000,7.997749,619.547383,0.000000,315,28.469999,26.401998,45.49602200000005,26.401998
315_CT_7-1,21,26.401998,11.000000,3.998874,619.547383,0.000000,315,28.469999,26.401998,22.748011000000027,26.401998
315_CT_7-2,21,26.895675,11.000000,4.073647,619.053706,0.000000,315,28.469999,26.895675,17.317564000000008,26.895675
315_CT_7-3,21,31.855768,0.000000,0.000000,614.093614,0.000000,315,28.469999,31.855768,-0.0,31.855768
315_CT_8-0,21,26.401998,22.000000,7.997749,619.547383,0.000000,315,28.469999,26.401998,45.49602200000005,26.401998
315_CT_8-1,21,26.401998,11.000000,3.998874,619.547383,0.000000,315,28.469999,26.401998,22.748011000000027,26.401998
315_CT_8-2,21,26.895675,11.000000,4.073647,619.053706,0.000000,315,28.469999,26.895675,17.317564000000008,26.895675
315_CT_8-3,21,31.855768,0.000000,0.000000,614.093614,0.000000,315,28.469999,31.855768,-0.0,31.855768
316_STEAM_1-0,21,21.116646,62.000000,58.992715,750.046775,0.000000,316,28.469999,21.116646,455.90788600000013,21.116646
316_STEAM_1-1,21,21.116646,31.000000,29.496357,750.046775,0.000000,316,28.469999,21.116646,227.95394300000007,21.116646
316_STEAM_1-2,21,21.287879,31.000000,29.735541,749.875541,0.000000,316,28.469999,21.287879,222.64572000000004,21.287879
316_STEAM_1-3,21,27.274699,0.000000,0.000000,743.888722,0.000000,316,28.469999,27.274699,0.0,27.274699
318_CC_1-0,21,26.845141,170.000000,62.838077,0.000000,26.845141,318,28.469999,26.845141,276.22585999999995,26.845141
318_CC_1-1,21,26.845141,61.666667,22.794205,0.000000,26.845141,318,28.469999,26.845141,100.19957720828597,26.845141
318_CC_1-2,21,27.276623,61.666667,23.160575,0.000000,27.276623,318,28.469999,27.276623,73.59152039779204,27.276623
318_CC_1-3,21,31.529241,0.000000,0.000000,0.000000,31.529241,318,28.469999,31.529241,-0.0,31.529241
321_CC_1-0,21,22.732463,170.000000,53.211277,629.934145,0.000000,321,28.469999,22.732463,975.3811200000004,22.732463
321_CC_1-1,21,22.732463,61.666667,19.302130,629.934145,0.000000,321,28.469999,22.732463,353.81472191251214,22.732463
321_CC_1-2,21,25.908321,61.666667,21.998751,626.758287,0.000000,321,28.469999,25.908321,157.97014418722603,25.908321
321_CC_1-3,21,33.947092,0.000000,0.000000,618.719516,0.000000,321,28.469999,33.947092,-0.0,33.947092
322_CT_5-0,21,23.334982,22.000000,7.068682,606.664740,0.000000,322,28.469999,23.334982,112.97037400000002,23.334982
322_CT_5-1,21,23.334982,11.000000,3.534341,606.664740,0.000000,322,28.469999,23.334982,56.48518700000001,23.334982
322_CT_5-2,21,26.499179,11.000000,4.013593,603.500543,0.000000,322,28.469999,26.499179,21.679019999999998,26.499179
322_CT_5-3,21,27.894691,11.000000,4.224959,602.105031,0.000000,322,28.469999,27.894691,6.328387999999997,27.894691
322_CT_6-0,21,23.334982,22.000000,7.068682,606.664740,0.000000,322,28.469999,23.334982,112.97037400000002,23.334982
322_CT_6-1,21,23.334982,11.000000,3.534341,606.664740,0.000000,322,28.469999,23.334982,56.48518700000001,23.334982
322_CT_6-2,21,26.499179,11.000000,4.013593,603.500543,0.000000,322,28.469999,26.499179,21.679019999999998,26.499179
322_CT_6-3,21,27.894691,11.000000,4.224959,602.105031,0.000000,322,28.469999,27.894691,6.328387999999997,27.894691
323_CC_1-0,21,26.429209,170.000000,61.864478,20.206473,0.000000,323,28.469999,26.429209,346.93430000000023,26.429209
323_CC_1-1,21,26.429209,61.666667,22.441036,20.206473,0.000000,323,28.469999,26.429209,125.84871734693007,26.429209
323_CC_1-2,21,30.277557,0.000000,0.000000,16.358125,0.000000,323,28.469999,30.277557,-0.0,30.277557
323_CC_1-3,21,31.727490,0.000000,0.000000,14.908192,0.000000,323,28.469999,31.727490,-0.0,31.727490
323_CC_2-0,21,26.429209,170.000000,61.864478,20.206473,0.000000,323,28.469999,26.429209,346.93430000000023,26.429209
323_CC_2-1,21,26.429209,61.666667,22.441036,20.206473,0.000000,323,28.469999,26.429209,125.84871734693007,26.429209
323_CC_2-2,21,30.277557,0.000000,0.000000,16.358125,0.000000,323,28.469999,30.277557,-0.0,30.277557
323_CC_2-3,21,31.727490,0.000000,0.000000,14.908192,0.000000,323,28.469999,31.727490,-0.0,31.727490
114_SYNC_COND_1-0,21,0.000000,0.000000,0.000000,445.242467,0.000000,114,28.469999,0.000000,0.0,0.000000
114_SYNC_COND_1-1,21,0.000000,0.000000,0.000000,445.242467,0.000000,114,28.469999,0.000000,0.0,0.000000
114_SYNC_COND_1-2,21,0.000000,0.000000,0.000000,445.242467,0.000000,114,28.469999,0.000000,0.0,0.000000
114_SYNC_COND_1-3,21,0.000000,0.000000,0.000000,445.242467,0.000000,114,28.469999,0.000000,0.0,0.000000
121_NUCLEAR_1-0,21,8.103500,396.000000,0.000000,259.743798,0.000000,121,28.469999,8.103500,8065.133604000001,8.103500
121_NUCLEAR_1-1,21,8.103500,1.333333,0.000000,259.743798,0.000000,121,28.469999,8.103500,27.155325211167003,8.103500
121_NUCLEAR_1-2,21,8.103500,1.333334,0.000000,259.743798,0.000000,121,28.469999,8.103500,27.155345577666,8.103500
121_NUCLEAR_1-3,21,8.103500,1.333333,0.000000,259.743798,0.000000,121,28.469999,8.103500,27.155325211167003,8.103500
122_HYDRO_1-0,21,0.000000,12.300000,0.000000,0.000000,0.000000,122,28.469999,0.000000,350.18098770000006,0.000000
122_HYDRO_1-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_1-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_1-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_2-0,21,0.000000,12.300000,0.000000,0.000000,0.000000,122,28.469999,0.000000,350.18098770000006,0.000000
122_HYDRO_2-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_2-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_2-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_3-0,21,0.000000,12.300000,0.000000,0.000000,0.000000,122,28.469999,0.000000,350.18098770000006,0.000000
122_HYDRO_3-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_3-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_3-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_4-0,21,0.000000,12.300000,0.000000,0.000000,0.000000,122,28.469999,0.000000,350.18098770000006,0.000000
122_HYDRO_4-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_4-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_4-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_5-0,21,0.000000,12.300000,0.000000,0.000000,0.000000,122,28.469999,0.000000,350.18098770000006,0.000000
122_HYDRO_5-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_5-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_5-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_6-0,21,0.000000,12.300000,0.000000,0.000000,0.000000,122,28.469999,0.000000,350.18098770000006,0.000000
122_HYDRO_6-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_6-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_HYDRO_6-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
201_HYDRO_4-0,21,0.000000,9.100000,0.000000,124.199526,0.000000,201,28.469999,0.000000,259.0769909,0.000000
201_HYDRO_4-1,21,0.000000,0.000000,0.000000,124.199526,0.000000,201,28.469999,0.000000,0.0,0.000000
201_HYDRO_4-2,21,0.000000,0.000000,0.000000,124.199526,0.000000,201,28.469999,0.000000,0.0,0.000000
201_HYDRO_4-3,21,0.000000,0.000000,0.000000,124.199526,0.000000,201,28.469999,0.000000,0.0,0.000000
214_SYNC_COND_1-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,214,28.469999,0.000000,0.0,0.000000
214_SYNC_COND_1-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,214,28.469999,0.000000,0.0,0.000000
214_SYNC_COND_1-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,214,28.469999,0.000000,0.0,0.000000
214_SYNC_COND_1-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,214,28.469999,0.000000,0.0,0.000000
215_HYDRO_1-0,21,0.000000,9.100000,0.000000,646.448072,0.000000,215,28.469999,0.000000,259.0769909,0.000000
215_HYDRO_1-1,21,0.000000,0.000000,0.000000,646.448072,0.000000,215,28.469999,0.000000,0.0,0.000000
215_HYDRO_1-2,21,0.000000,0.000000,0.000000,646.448072,0.000000,215,28.469999,0.000000,0.0,0.000000
215_HYDRO_1-3,21,0.000000,0.000000,0.000000,646.448072,0.000000,215,28.469999,0.000000,0.0,0.000000
215_HYDRO_2-0,21,0.000000,9.100000,0.000000,646.448072,0.000000,215,28.469999,0.000000,259.0769909,0.000000
215_HYDRO_2-1,21,0.000000,0.000000,0.000000,646.448072,0.000000,215,28.469999,0.000000,0.0,0.000000
215_HYDRO_2-2,21,0.000000,0.000000,0.000000,646.448072,0.000000,215,28.469999,0.000000,0.0,0.000000
215_HYDRO_2-3,21,0.000000,0.000000,0.000000,646.448072,0.000000,215,28.469999,0.000000,0.0,0.000000
215_HYDRO_3-0,21,0.000000,9.100000,0.000000,646.448072,0.000000,215,28.469999,0.000000,259.0769909,0.000000
215_HYDRO_3-1,21,0.000000,0.000000,0.000000,646.448072,0.000000,215,28.469999,0.000000,0.0,0.000000
215_HYDRO_3-2,21,0.000000,0.000000,0.000000,646.448072,0.000000,215,28.469999,0.000000,0.0,0.000000
215_HYDRO_3-3,21,0.000000,0.000000,0.000000,646.448072,0.000000,215,28.469999,0.000000,0.0,0.000000
222_HYDRO_1-0,21,0.000000,9.100000,0.000000,0.000000,0.000000,222,28.469999,0.000000,259.0769909,0.000000
222_HYDRO_1-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_1-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_1-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_2-0,21,0.000000,9.100000,0.000000,0.000000,0.000000,222,28.469999,0.000000,259.0769909,0.000000
222_HYDRO_2-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_2-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_2-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_3-0,21,0.000000,9.100000,0.000000,0.000000,0.000000,222,28.469999,0.000000,259.0769909,0.000000
222_HYDRO_3-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_3-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_3-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_4-0,21,0.000000,9.100000,0.000000,0.000000,0.000000,222,28.469999,0.000000,259.0769909,0.000000
222_HYDRO_4-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_4-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_4-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_5-0,21,0.000000,9.100000,0.000000,0.000000,0.000000,222,28.469999,0.000000,259.0769909,0.000000
222_HYDRO_5-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_5-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_5-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_6-0,21,0.000000,9.100000,0.000000,0.000000,0.000000,222,28.469999,0.000000,259.0769909,0.000000
222_HYDRO_6-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_6-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
222_HYDRO_6-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,222,28.469999,0.000000,0.0,0.000000
314_SYNC_COND_1-0,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_SYNC_COND_1-1,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_SYNC_COND_1-2,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_SYNC_COND_1-3,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
322_HYDRO_1-0,21,0.000000,26.300000,0.000000,629.999722,0.000000,322,28.469999,0.000000,748.7609737,0.000000
322_HYDRO_1-1,21,0.000000,0.000000,0.000000,629.999722,0.000000,322,28.469999,0.000000,0.0,0.000000
322_HYDRO_1-2,21,0.000000,0.000000,0.000000,629.999722,0.000000,322,28.469999,0.000000,0.0,0.000000
322_HYDRO_1-3,21,0.000000,0.000000,0.000000,629.999722,0.000000,322,28.469999,0.000000,0.0,0.000000
322_HYDRO_2-0,21,0.000000,26.300000,0.000000,629.999722,0.000000,322,28.469999,0.000000,748.7609737,0.000000
322_HYDRO_2-1,21,0.000000,0.000000,0.000000,629.999722,0.000000,322,28.469999,0.000000,0.0,0.000000
322_HYDRO_2-2,21,0.000000,0.000000,0.000000,629.999722,0.000000,322,28.469999,0.000000,0.0,0.000000
322_HYDRO_2-3,21,0.000000,0.000000,0.000000,629.999722,0.000000,322,28.469999,0.000000,0.0,0.000000
322_HYDRO_3-0,21,0.000000,26.300000,0.000000,629.999722,0.000000,322,28.469999,0.000000,748.7609737,0.000000
322_HYDRO_3-1,21,0.000000,0.000000,0.000000,629.999722,0.000000,322,28.469999,0.000000,0.0,0.000000
322_HYDRO_3-2,21,0.000000,0.000000,0.000000,629.999722,0.000000,322,28.469999,0.000000,0.0,0.000000
322_HYDRO_3-3,21,0.000000,0.000000,0.000000,629.999722,0.000000,322,28.469999,0.000000,0.0,0.000000
322_HYDRO_4-0,21,0.000000,26.300000,0.000000,629.999722,0.000000,322,28.469999,0.000000,748.7609737,0.000000
322_HYDRO_4-1,21,0.000000,0.000000,0.000000,629.999722,0.000000,322,28.469999,0.000000,0.0,0.000000
322_HYDRO_4-2,21,0.000000,0.000000,0.000000,629.999722,0.000000,322,28.469999,0.000000,0.0,0.000000
322_HYDRO_4-3,21,0.000000,0.000000,0.000000,629.999722,0.000000,322,28.469999,0.000000,0.0,0.000000
320_PV_1-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_PV_1-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_PV_1-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_PV_1-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
314_PV_1-0,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_PV_1-1,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_PV_1-2,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_PV_1-3,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_PV_2-0,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_PV_2-1,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_PV_2-2,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_PV_2-3,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
313_PV_1-0,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_PV_1-1,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_PV_1-2,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_PV_1-3,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
314_PV_3-0,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_PV_3-1,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_PV_3-2,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_PV_3-3,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_PV_4-0,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_PV_4-1,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_PV_4-2,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
314_PV_4-3,21,0.000000,0.000000,0.000000,584.390808,0.000000,314,28.469999,0.000000,0.0,0.000000
313_PV_2-0,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_PV_2-1,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_PV_2-2,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_PV_2-3,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
310_PV_1-0,21,0.000000,0.000000,0.000000,947.257652,0.000000,310,28.469999,0.000000,0.0,0.000000
310_PV_1-1,21,0.000000,0.000000,0.000000,947.257652,0.000000,310,28.469999,0.000000,0.0,0.000000
310_PV_1-2,21,0.000000,0.000000,0.000000,947.257652,0.000000,310,28.469999,0.000000,0.0,0.000000
310_PV_1-3,21,0.000000,0.000000,0.000000,947.257652,0.000000,310,28.469999,0.000000,0.0,0.000000
324_PV_1-0,21,0.000000,0.000000,0.000000,185.059312,0.000000,324,28.469999,0.000000,0.0,0.000000
324_PV_1-1,21,0.000000,0.000000,0.000000,185.059312,0.000000,324,28.469999,0.000000,0.0,0.000000
324_PV_1-2,21,0.000000,0.000000,0.000000,185.059312,0.000000,324,28.469999,0.000000,0.0,0.000000
324_PV_1-3,21,0.000000,0.000000,0.000000,185.059312,0.000000,324,28.469999,0.000000,0.0,0.000000
312_PV_1-0,21,0.000000,0.000000,0.000000,406.145336,0.000000,312,28.469999,0.000000,0.0,0.000000
312_PV_1-1,21,0.000000,0.000000,0.000000,406.145336,0.000000,312,28.469999,0.000000,0.0,0.000000
312_PV_1-2,21,0.000000,0.000000,0.000000,406.145336,0.000000,312,28.469999,0.000000,0.0,0.000000
312_PV_1-3,21,0.000000,0.000000,0.000000,406.145336,0.000000,312,28.469999,0.000000,0.0,0.000000
310_PV_2-0,21,0.000000,0.000000,0.000000,947.257652,0.000000,310,28.469999,0.000000,0.0,0.000000
310_PV_2-1,21,0.000000,0.000000,0.000000,947.257652,0.000000,310,28.469999,0.000000,0.0,0.000000
310_PV_2-2,21,0.000000,0.000000,0.000000,947.257652,0.000000,310,28.469999,0.000000,0.0,0.000000
310_PV_2-3,21,0.000000,0.000000,0.000000,947.257652,0.000000,310,28.469999,0.000000,0.0,0.000000
324_PV_2-0,21,0.000000,0.000000,0.000000,185.059312,0.000000,324,28.469999,0.000000,0.0,0.000000
324_PV_2-1,21,0.000000,0.000000,0.000000,185.059312,0.000000,324,28.469999,0.000000,0.0,0.000000
324_PV_2-2,21,0.000000,0.000000,0.000000,185.059312,0.000000,324,28.469999,0.000000,0.0,0.000000
324_PV_2-3,21,0.000000,0.000000,0.000000,185.059312,0.000000,324,28.469999,0.000000,0.0,0.000000
324_PV_3-0,21,0.000000,0.000000,0.000000,185.059312,0.000000,324,28.469999,0.000000,0.0,0.000000
324_PV_3-1,21,0.000000,0.000000,0.000000,185.059312,0.000000,324,28.469999,0.000000,0.0,0.000000
324_PV_3-2,21,0.000000,0.000000,0.000000,185.059312,0.000000,324,28.469999,0.000000,0.0,0.000000
324_PV_3-3,21,0.000000,0.000000,0.000000,185.059312,0.000000,324,28.469999,0.000000,0.0,0.000000
113_PV_1-0,21,0.000000,0.000000,0.000000,872.958661,0.000000,113,28.469999,0.000000,0.0,0.000000
113_PV_1-1,21,0.000000,0.000000,0.000000,872.958661,0.000000,113,28.469999,0.000000,0.0,0.000000
113_PV_1-2,21,0.000000,0.000000,0.000000,872.958661,0.000000,113,28.469999,0.000000,0.0,0.000000
113_PV_1-3,21,0.000000,0.000000,0.000000,872.958661,0.000000,113,28.469999,0.000000,0.0,0.000000
319_PV_1-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,319,28.469999,0.000000,0.0,0.000000
319_PV_1-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,319,28.469999,0.000000,0.0,0.000000
319_PV_1-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,319,28.469999,0.000000,0.0,0.000000
319_PV_1-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,319,28.469999,0.000000,0.0,0.000000
215_PV_1-0,21,0.000000,0.000000,0.000000,646.448072,0.000000,215,28.469999,0.000000,0.0,0.000000
215_PV_1-1,21,0.000000,0.000000,0.000000,646.448072,0.000000,215,28.469999,0.000000,0.0,0.000000
215_PV_1-2,21,0.000000,0.000000,0.000000,646.448072,0.000000,215,28.469999,0.000000,0.0,0.000000
215_PV_1-3,21,0.000000,0.000000,0.000000,646.448072,0.000000,215,28.469999,0.000000,0.0,0.000000
102_PV_1-0,21,0.000000,0.000000,0.000000,1331.693327,0.000000,102,28.469999,0.000000,0.0,0.000000
102_PV_1-1,21,0.000000,0.000000,0.000000,1331.693327,0.000000,102,28.469999,0.000000,0.0,0.000000
102_PV_1-2,21,0.000000,0.000000,0.000000,1331.693327,0.000000,102,28.469999,0.000000,0.0,0.000000
102_PV_1-3,21,0.000000,0.000000,0.000000,1331.693327,0.000000,102,28.469999,0.000000,0.0,0.000000
101_PV_1-0,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
101_PV_1-1,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
101_PV_1-2,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
101_PV_1-3,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
102_PV_2-0,21,0.000000,0.000000,0.000000,1331.693327,0.000000,102,28.469999,0.000000,0.0,0.000000
102_PV_2-1,21,0.000000,0.000000,0.000000,1331.693327,0.000000,102,28.469999,0.000000,0.0,0.000000
102_PV_2-2,21,0.000000,0.000000,0.000000,1331.693327,0.000000,102,28.469999,0.000000,0.0,0.000000
102_PV_2-3,21,0.000000,0.000000,0.000000,1331.693327,0.000000,102,28.469999,0.000000,0.0,0.000000
104_PV_1-0,21,0.000000,0.000000,0.000000,1208.665138,0.000000,104,28.469999,0.000000,0.0,0.000000
104_PV_1-1,21,0.000000,0.000000,0.000000,1208.665138,0.000000,104,28.469999,0.000000,0.0,0.000000
104_PV_1-2,21,0.000000,0.000000,0.000000,1208.665138,0.000000,104,28.469999,0.000000,0.0,0.000000
104_PV_1-3,21,0.000000,0.000000,0.000000,1208.665138,0.000000,104,28.469999,0.000000,0.0,0.000000
212_CSP_1-0,21,0.000000,0.000000,0.000000,785.835727,0.000000,212,28.469999,0.000000,0.0,0.000000
212_CSP_1-1,21,0.000000,0.000000,0.000000,785.835727,0.000000,212,28.469999,0.000000,0.0,0.000000
212_CSP_1-2,21,0.000000,0.000000,0.000000,785.835727,0.000000,212,28.469999,0.000000,0.0,0.000000
212_CSP_1-3,21,0.000000,0.000000,0.000000,785.835727,0.000000,212,28.469999,0.000000,0.0,0.000000
101_PV_2-0,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
101_PV_2-1,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
101_PV_2-2,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
101_PV_2-3,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
101_PV_3-0,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
101_PV_3-1,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
101_PV_3-2,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
101_PV_3-3,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
101_PV_4-0,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
101_PV_4-1,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
101_PV_4-2,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
101_PV_4-3,21,0.000000,0.000000,0.000000,259.205241,0.000000,101,28.469999,0.000000,0.0,0.000000
103_PV_1-0,21,0.000000,0.000000,0.000000,419.382888,0.000000,103,28.469999,0.000000,0.0,0.000000
